step,energy_like,coherence_proxy
0,0.00010053096648260574,1306.192870585788
5,0.0036191147698577705,1316.8056843324105
10,0.012164245995916357,1316.8279342964177
15,0.025735921901124503,1316.8304318428038
20,0.044334137782281687,1316.8316460254287
25,0.06795888697652253,1316.8328151480532
30,0.09661016086132021,1316.8341336355807
35,0.1302879488544913,1316.8356479176778
40,0.16899223841420208,1316.8373723328596
45,0.21272301503897678,1316.8393121611325
50,0.2614802622677066,1316.8414696141676
55,0.315263961679661,1316.8438457146217
60,0.3740740928945001,1316.8464409739834
65,0.43791063357228893,1316.849255665023
70,0.5067735594135124,1316.8522899412403
75,0.580662844159093,1316.8555438930905
80,0.6595784595904093,1316.8590175760864
85,0.7435203755293153,1316.8627110255713
90,0.8324885598381639,1316.866624264834
95,0.9264829784198279,1316.8707573097324
100,1.0255035952177258,1316.8751101714286
105,1.1295503722158486,1316.8796828580444
110,1.2386232694387866,1316.884475375702
115,1.3527222449517586,1316.889487729176
120,1.4718472548606434,1316.8947199223333
125,1.5959982533120116,1316.9001719584157
130,1.7251751924931606,1316.9058438402399
135,1.8593780226321481,1316.9117355703231
140,1.9986066919978296,1316.9178471509847
145,2.1428611468998993,1316.9241785844072
150,2.292141331688924,1316.9307298726883
155,2.4464471887563937,1316.9375010178717
160,2.6057786585347547,1316.944492021975
165,2.7701356794974616,1316.9517028870073
170,2.9395181881590204,1316.959133614983
175,3.113926119075035,1316.9667842079348
180,3.2933594048422585,1316.9746546679191
185,3.4778179760986423,1316.982744997024
190,3.66730176152339,1316.9910551973724
195,3.8618106878370093,1316.9995852711293
200,4.061344679801366,1317.0083352204983
205,4.265903660219749,1317.0173050477338
210,4.475487549936911,1317.0264947551318
215,4.6900962678391505,1317.0359043450387
220,4.909729730854355,1317.0455338198515
225,5.134387853952074,1317.0553831820166
230,5.364070550143578,1317.0654524340318
235,5.598777730481929,1317.0757415784462
240,5.838509304062043,1317.086250617864
245,6.083265178020764,1317.0969795549383
250,6.333045257536927,1317.10792839238
255,6.587849445831441,1317.119097132949
260,6.847677644167352,1317.1304857794635
265,7.112529751849919,1317.142094334793
270,7.382405666226705,1317.1539228018603
275,7.65730528268763,1317.1659711836458
280,7.937228494665074,1317.1782394831823
285,8.222175193633944,1317.1907277035568
290,8.512145269111768,1317.2034358479111
295,8.807138608658757,1317.2163639194434
300,9.107155097877923,1317.2295119214057
305,9.41219462041514,1317.2428798571048
310,9.72225705795924,1317.2564677299015
315,10.037342290242108,1317.270275543213
320,10.35745019503878,1317.284303300511
325,10.682580648167505,1317.298551005321
330,11.01273352348989,1317.3130186612261
335,11.347908692910938,1317.3277062718623
340,11.688106026379204,1317.342613840921
345,12.03332539188684,1317.3577413721505
350,12.383566655469751,1317.3730888693512
355,12.738829681207644,1317.3886563363803
360,13.09911433122417,1317.4044437771515
365,13.464420465687008,1317.420451195631
370,13.83474794280799,1317.4366785958416
375,14.21009661884319,1317.453125981861
380,14.59046634809305,1317.4697933578223
385,14.975856982902483,1317.4866807279138
390,15.366268373660985,1317.503788096378
395,15.761700368802758,1317.5211154675135
400,16.162152814806817,1317.5386628456743
405,16.567625556197115,1317.5564302352693
410,16.978118435542655,1317.5744176407622
415,17.393631293457616,1317.592625066672
420,17.814163968601477,1317.6110525175732
425,18.23971629767913,1317.6296999980955
430,18.670288115441007,1317.6485675129247
435,19.10587925468324,1317.6676550667994
440,19.54648954624773,1317.6869626645148
445,19.992118819022327,1317.7064903109224
450,20.44276689994093,1317.7262380109266
455,20.89843361398364,1317.74620576949
460,21.359118784176893,1317.7663935916262
465,21.824822231593572,1317.7868014824091
470,22.29554377535317,1317.8074294469636
475,22.771283232621936,1317.828277490472
480,23.25204041861297,1317.8493456181695
485,23.737815146586424,1317.870633835351
490,24.228607227849597,1317.8921421473624
495,24.72441647175712,1317.9138705596054
499,25.124676094626846,1317.9314117652336
