step,energy_like,coherence_proxy
0,0.00010053096648260574,1306.192870585788
5,0.0036182101080638983,1316.8056802800904
10,0.01215816554613107,1316.8279334680867
15,0.025716628086571304,1316.8304315172375
20,0.04428982878233198,1316.8316457970168
25,0.06787399893713172,1316.8328148805347
30,0.0964653701091684,1316.8341332436783
35,0.1300601741148237,1316.8356473240528
40,0.16865464303236483,1316.8373714562745
45,0.2122450092056427,1316.8393109124172
50,0.2608275052477874,1316.8414678946274
55,0.31439836404489985,1316.8438434153284
60,0.3729538187597407,1316.8464379754323
65,0.43649010283541584,1316.8492518369574
70,0.5050034499990588,1316.8522851425514
75,0.5784900942655095,1316.8555379717618
80,0.6569462699409904,1316.859010369159
85,0.7403682116267785,1316.8627023591216
90,0.8287521542228755,1316.8666139539569
95,0.9220943329316731,1316.870745158536
100,1.0203909832616154,1316.8750959730228
105,1.1236383410308597,1316.8796663945411
110,1.2318326423709303,1316.8844564182016
115,1.3449701237303737,1316.889466037775
120,1.4630470218784069,1316.8946952461147
125,1.5860595739085626,1316.900144035451
130,1.714004017242334,1316.905812397581
135,1.8468765896328132,1316.9117003240076
140,1.9846735291683264,1316.9178078060288
145,2.1273910742760687,1316.924134834807
150,2.275025463725731,1316.930681401419
155,2.4275729366331276,1316.937447496881
160,2.585029732463818,1316.9444331121872
165,2.7473920910367267,1316.95163823832
170,2.914656252527758,1316.9590628662665
175,3.086818457473409,1316.966706987026
180,3.263874946774379,1316.9745705916278
185,3.445821961699172,1316.982653671125
190,3.6326557438877027,1316.9909562166079
195,3.824372535354895,1316.999478219204
200,4.020968578494269,1317.0082196700832
205,4.222440116081545,1317.0171805604587
210,4.428783391278222,1317.0263608815885
215,4.639994647635168,1317.0357606247774
220,4.856070129096198,1317.0453797813796
225,5.077006080001648,1317.055218342798
230,5.302798745091962,1317.065276300485
235,5.533444369511247,1317.0755536459426
240,5.768939198810849,1317.0860503707252
245,6.009279478952916,1317.0967664664383
250,6.254461456313953,1317.1077019247386
255,6.504481377688387,1317.118856737335
260,6.75933549029211,1317.1302308959896
265,7.0190200417660344,1317.1418243925164
270,7.283531280179635,1317.1536372187807
275,7.552865454034499,1317.165669366703
280,7.8270188122678475,1317.1779208282549
285,8.105987604256093,1317.1903915954617
290,8.389768079818353,1317.2030816604026
295,8.678356489219986,1317.2159910152066
300,8.971749083176107,1317.2291196520612
305,9.269942112855116,1317.2424675632014
310,9.572931829882224,1317.2560347409192
315,9.88071448634293,1317.2698211775592
320,10.193286334786581,1317.2838268655194
325,10.510643628229833,1317.2980517972487
330,10.83278262016018,1317.3124959652514
335,11.159699564539437,1317.327159362087
340,11.491390715807244,1317.3420419803654
345,11.827852328884557,1317.3571438127508
350,12.169080659177128,1317.372464851959
355,12.515071962578991,1317.3880050907635
360,12.86582249547595,1317.4037645219871
365,13.221328514749038,1317.4197431385073
370,13.581586277778007,1317.4359409332549
375,13.94659204244478,1317.4523578992155
380,14.31634206713694,1317.4689940294247
385,14.690832610751151,1317.4858493169752
390,15.07005993269666,1317.5029237550098
395,15.454020292898724,1317.5202173367265
400,15.842709951802059,1317.5377300553764
405,16.236125170374297,1317.5554619042623
410,16.634262210109412,1317.5734128767438
415,17.03711733303118,1317.5915829662306
420,17.4446868016966,1317.609972166186
425,17.85696687919933,1317.6285804701272
430,18.2739538291731,1317.6474078716262
435,18.69564391579514,1317.6664543643046
440,19.122033403789615,1317.6857199418398
445,19.553118558431034,1317.7052045979626
450,19.98889564554763,1317.7249083264562
455,20.429360931524815,1317.744831121156
460,20.87451068330855,1317.7649729759535
465,21.32434116840875,1317.7853338847892
470,21.778848654902713,1317.8059138416609
475,22.238029411438436,1317.826712840616
480,22.7018797072381,1317.8477308757583
485,23.17039581210136,1317.8689679412425
490,23.643573996408797,1317.8904240312766
495,24.121410531125253,1317.912099140123
499,24.507031265656355,1317.929596916922
