step,energy_like,coherence_proxy
0,6.283186829895402e-06,51.34931397990024
5,0.0002261947030347504,55.88192880352732
10,0.0007602646851616266,55.892221250088554
15,0.0016084904684250027,55.893423831287194
20,0.0027708674846266927,55.89405264188494
25,0.004247389262182709,55.89467878209991
30,0.006038047426172498,55.89539192306995
35,0.008142831698410572,55.89621347997177
40,0.010561729897540504,55.897150067456266
45,0.013294727939151334,55.898204122500296
50,0.016341809835916342,55.89937666714291
55,0.019702957697754177,55.90066817525278
60,0.02337815173201246,55.902078885160634
65,0.02736737024367363,55.90360892531988
70,0.03167058963558328,55.90525836939563
75,0.03628778440870087,55.907027262199584
80,0.04121892716237269,55.9089156326505
85,0.04646398859462737,55.91092350058768
90,0.052022937502493635,55.913050880513175
95,0.057895740782340416,55.91529778372634
100,0.06408236343023946,55.91766421958331
105,0.07058276854235017,55.920150196261986
110,0.07739691731532669,55.92275572123931
115,0.08452476904674777,55.925480801596464
120,0.09196628113556843,55.9283254442176
125,0.09972140908259425,55.93128965592253
130,0.10779010649097802,55.934373443556176
135,0.1161723250667386,55.93757681405057
140,0.12486801461930215,55.940899774467816
145,0.13387712306206556,55.94434233203066
150,0.14319959641298244,55.94790449414447
155,0.15283537879517098,55.95158626841287
160,0.16278441243754477,55.95538766264969
165,0.17304663767546485,55.95930868488742
170,0.18362199295141515,55.96334934338352
175,0.1945104148156995,55.967509646625345
180,0.20571183792716116,55.97178960333386
185,0.21722619505392418,55.976189222466324
190,0.2290534170741576,55.980708513218346
195,0.2411934329768615,55.98534748502567
200,0.2536461698626752,55.99010614756531
205,0.26641155294470764,55.994984510756495
210,0.27948950554939045,55.99998258476148
215,0.29287994911735216,56.00510037998604
220,0.30658280320431586,56.01033790707986
225,0.32059798548201773,56.01569517693694
230,0.33492541173914847,56.021172200695766
235,0.34956499588231693,56.026768989739374
240,0.36451664993703486,56.03248555569557
245,0.37978028404872527,56.03832191043692
250,0.3953558064837512,56.0442780660808
255,0.41124312363046756,56.05035403498922
260,0.42744214000029523,56.05654982976906
265,0.4439527582288161,56.06286546327172
270,0.46077487907689113,56.069300948593146
275,0.4779084014317998,56.07585629907381
280,0.4953532223084014,56.08253152829846
285,0.5131092368503192,56.089326650096034
290,0.5311763383311453,56.09624167853948
295,0.5495544181556685,56.10327662794574
300,0.568243365861123,56.110431512875515
305,0.5872430691184601,56.117706348132984
310,0.6065534137336404,56.12510114876577
315,0.6261742836489491,56.132615930064794
320,0.6461055609443325,56.140250707563965
325,0.6663471258387563,56.148005497040046
330,0.6868988566915859,56.155880314512544
335,0.7077606300039876,56.16387517624335
340,0.7289323204203529,56.17199009873666
345,0.7504138007297438,56.18022509873866
350,0.7722049418673588,56.18858019323748
355,0.7943056129160225,56.197055399462826
360,0.8167156811076954,56.20565073488583
365,0.8394350118250056,56.21436621721875
370,0.8624634686028019,56.223201864414854
375,0.8858009131297295,56.232157694668125
380,0.909447205249826,56.24123372641307
385,0.9334022029641393,56.250429978324384
390,0.9576657624323668,56.25974646931682
395,0.9822377379745171,56.269183218544896
400,1.0071179820725906,56.27874024540264
405,1.0323063453722854,56.28841756952335
410,1.0578026766847204,56.29821521077929
415,1.0836068229881828,56.3081331892816
420,1.1097186294298949,56.31817152537976
425,1.136137939327804,56.32833023966162
430,1.1628645941723919,56.33860935295288
435,1.1898984336285061,56.349008886317016
440,1.2172392955372136,56.35952886105488
445,1.2448870159176728,56.37016929870447
450,1.2728414289690302,56.380930221040636
455,1.301102367072335,56.39181165007475
460,1.3296696607924772,56.402813608054636
465,1.3585431388801452,56.413936117463955
470,1.3877226282738035,56.42517920102216
475,1.4172079541016962,56.43654288168409
480,1.4469989396838638,56.44802718263968
485,1.4770954065341888,56.459632127313704
490,1.5074971743624552,56.47135773936543
495,1.5382040610764351,56.483204042688335
499,1.5629891325302385,56.492767999267606
