step,energy_like,coherence_proxy
0,0.00010053096648260574,1306.192870585788
5,0.0036189338188021194,1316.8056835219945
10,0.012163029638407246,1316.827934130769
15,0.0257320618390151,1316.8304317777013
20,0.04432527196462015,1316.831645979755
25,0.06794189969046588,1316.8328150945601
30,0.0965811828240179,1316.8341335572156
35,0.13024235730593808,1316.835647798977
40,0.16892465721106034,1316.8373721575804
45,0.21262731474936758,1316.8393119114469
50,0.2613495602669696,1316.8414692703439
55,0.3150906222470829,1316.8438452548833
60,0.37384972731101157,1316.8464403744385
65,0.437626100219129,1316.8492548996337
70,0.5064189638718615,1316.8522889817987
75,0.5802275393106728,1316.8555427092074
80,0.6590510457190507,1316.8590161351908
85,0.7428887004234924,1316.8627092928998
90,0.831739718894496,1316.866622203428
95,0.9256033147475473,1316.870754880439
100,1.0244786997441122,1316.8751073329
105,1.1283650837926293,1316.879679566734
110,1.2372616749495036,1316.8844715858656
115,1.351167679420099,1316.88948339287
120,1.4700823015597386,1316.8947149894173
125,1.5940047438746976,1316.9001663765494
130,1.722934207023205,1316.9058375548811
135,1.856869889816442,1316.9117285247332
140,1.9958109892195444,1316.9178392862239
145,2.1397567003526023,1316.9241698393355
150,2.2887062164916676,1316.9307201839654
155,2.4426587290697563,1316.9374903199582
160,2.601613427677853,1316.9444802471291
165,2.7655695000659226,1316.951689965287
170,2.9345261321439158,1316.959119474246
175,3.1084825079827794,1316.9667687738392
180,3.287437809815467,1316.9746378639202
185,3.4713912180379523,1316.9827267443745
190,3.6603419112102435,1316.9910354151275
195,3.854289066057393,1316.9995638761393
200,4.053231857470519,1317.0083121274145
205,4.257169458507821,1317.0172801690028
210,4.466101040395596,1317.0264680010005
215,4.68002577252926,1317.0358756235516
220,4.898942822474369,1317.0455030368498
225,5.122851355967639,1317.055350241141
230,5.351750536917972,1317.065417236719
235,5.585639527407479,1317.0757040239314
240,5.8245174876925025,1317.086210603178
245,6.0683835762046465,1317.0969369749105
250,6.317236949551808,1317.1078831396355
255,6.571076762519197,1317.1190490979113
260,6.829902168070376,1317.1304348503504
265,7.093712317348285,1317.142040397619
270,7.362506359676277,1317.1538657404387
275,7.636283442559153,1317.1659108795827
280,7.91504271168419,1317.1781758158813
285,8.198783310922193,1317.1906605502174
290,8.487504382328511,1317.2033650835276
295,8.781205066144095,1317.216289416806
300,9.079884500796526,1317.2294335510996
305,9.38354182290105,1317.242797487509
310,9.692176167261646,1317.2563812271908
315,10.005786666872044,1317.2701847713574
320,10.324372452916776,1317.284208121273
325,10.647932654772225,1317.29845127826
330,10.976466400007672,1317.3129142436926
335,11.30997281438634,1317.3275970190032
340,11.648451021866435,1317.3424996056747
345,11.991900144602226,1317.3576220052482
350,12.340319302945057,1317.37296421932
355,12.69370761544443,1317.38852624954
360,13.05206419884904,1317.404308097612
365,13.415388168107837,1317.4203097652965
370,13.78367863637108,1317.436531254408
375,14.156934714991403,1317.4529725668167
380,14.535155513524854,1317.4696337044475
385,14.918340139731972,1317.4865146692791
390,15.306487699578833,1317.5036154633483
395,15.699597297238132,1317.5209360887422
400,16.097668035090212,1317.5384765476074
405,16.500699013724162,1317.5562368421406
410,16.908689331938863,1317.574216974599
415,17.321638086744063,1317.592416947291
420,17.739544373361426,1317.6108367625816
425,18.162407285225623,1317.6294764228885
430,18.590225913985392,1317.6483359306876
435,19.02299934950459,1317.6674152885075
440,19.46072667986331,1317.6867144989317
445,19.903406991358903,1317.706233564601
450,20.351039368507063,1317.7259724882083
455,20.80362289404295,1317.7459312725027
460,21.261156648922192,1317.7661099202883
465,21.723639712322004,1317.7865084344237
470,22.191071161642263,1317.8071268178232
475,22.66345007250659,1317.8279650734553
480,23.140775518763398,1317.8490232043434
485,23.62304657248702,1317.8703012135675
490,24.110262303978764,1317.8917991042595
495,24.602421781767983,1317.9135168796083
499,24.99970823425474,1317.9310494190197
