step,energy_like,coherence_proxy
0,6.283186829895402e-06,51.34931397990024
5,0.00022613816170254732,55.881926935291254
10,0.0007598846582563659,55.89222086743843
15,0.001607284614311085,55.89342367819725
20,0.002768098211266028,55.894052528760795
25,0.004242083878798404,55.894678642654085
30,0.006028998299578344,55.895391713623354
35,0.008128596414000504,55.89621315959926
40,0.010540631424932024,55.89714959252643
45,0.013264854802476668,55.89820344481631
50,0.016301016288754962,55.89937573320572
55,0.019648863902700108,55.90066692593457
60,0.023308143944869523,55.9020772555462
65,0.027278601002271783,55.903606844623994
70,0.031559977953208855,55.905255760916816
75,0.03615201597213326,55.907024043293035
80,0.041054454534520154,55.90891171471099
85,0.04626703142175413,55.910918789038625
90,0.05178948272603037,55.9130452747987
95,0.05762154285527018,55.91529117730568
100,0.06376294453805054,55.917656499926146
105,0.07021341882854759,55.92014124484499
110,0.076972695111494,55.922745413542785
115,0.08404050110714947,55.92546900710149
120,0.09141656287628504,55.928312026403404
125,0.09910060482518022,55.93127447226377
130,0.10709234971063321,55.934356345520605
135,0.1153915186449839,55.937557647096334
140,0.12399783110114951,55.94087837804099
145,0.13291100491767244,55.94431853956296
150,0.14213075630378064,55.947878133050345
155,0.1516567998444596,55.95155716008717
160,0.1614888485055367,55.955355622464936
165,0.1716266136387768,55.95927352219104
170,0.18206980498698944,55.96331086149525
175,0.19281813068914722,55.96746764283438
180,0.20387129728551576,55.971743868895906
185,0.21522900972279396,55.97613954260072
190,0.22689097135926503,55.98065466710513
195,0.2388568839699586,55.98528924580241
200,0.25112644775182286,55.9900432823241
205,0.2636993613289066,55.99491678054071
210,0.276575321757552,55.999909744562515
215,0.2897540245315963,56.005022178740056
220,0.3032351635875838,56.01025408766432
225,0.3170184313099873,56.015605476167266
230,0.331103518536438,56.02107634932165
235,0.3454901145629654,56.02666671244143
240,0.36017790714924636,56.03237657108146
245,0.375166582523861,56.03820593103782
250,0.3904558253895598,56.044154798347456
255,0.4060453189285368,56.05022317928827
260,0.42193474480771226,56.056411080378965
265,0.43812378318402334,56.06271850837886
270,0.4546121127097212,56.0691454702878
275,0.47139941053767753,56.07569197334596
280,0.4884853523266985,56.08235802503365
285,0.5058696122468436,56.08914363307105
290,0.5235518629847548,56.096048805418214
295,0.5415317757489908,56.10307355027464
300,0.5598090202753682,56.110217876079105
305,0.5783832648323093,56.11748179150947
310,0.5972541762261979,56.12486530548251
315,0.6164214198067377,56.13236842715341
320,0.6358846594723218,56.13999116591584
325,0.6556435576754032,56.14773353140151
330,0.6756977754278739,56.15559553347986
335,0.6960469723064492,56.16357718225799
340,0.7166908064580573,56.17167848808022
345,0.7376289346052333,56.17989946152794
350,0.7588610120515182,56.188240113419155
355,0.7803866926868661,56.19670045480853
360,0.80220562899305,56.205280496986596
365,0.8243174720490787,56.213980251479995
370,0.8467218715366127,56.222799730050845
375,0.8694184757453888,56.23173894469662
380,0.8924069315786448,56.240797907649686
385,0.9156868845585505,56.24997663137716
390,0.9392579788316421,56.259275128580484
395,0.9631198571742602,56.268693412195205
400,0.9872721609979898,56.27823149539057
405,1.0117145303551056,56.287889391569315
410,1.0364466039440199,56.29766711436728
415,1.0614680191147317,56.307564677653055
420,1.0867784118742805,56.31758209552776
425,1.1123774168922018,56.327719382324524
430,1.1382646675059862,56.33797655260847
435,1.1644397957265389,56.34835362117599
440,1.1909024322436428,56.35885060305478
445,1.217652206431423,56.36946751350324
450,1.244688746353813,56.38020436801016
455,1.2720116787700237,56.39106118229454
460,1.2996206291400128,56.402037972305024
465,1.3275152216299544,56.413134754219726
470,1.3556950791177136,56.42435154444574
475,1.384159823198318,56.43568835961892
480,1.412909074189433,56.4471452166033
485,1.4419424511368366,56.45872213249095
490,1.4712595718198946,56.47041912460152
495,1.5008600527570375,56.48223621048187
499,1.5247441983884529,56.491776358636635
